Country,ds,y_tst,yhat,level_1,adjustment_Forecasts_test,final_prediction
Kosovo,2018-01-01,78.7,75.27134474103784,6.0,6.223518711754923,81.49486345279276
Kuwait,2018-01-01,79.7,75.27134474103784,6.0,2.2348172971594753,77.50616203819732
Kyrgyzstan,2018-01-01,70.7,75.27134474103784,6.0,-4.589026143574833,70.68231859746301
Lebanon,2018-01-01,79.7,75.27134474103784,6.0,14.944932882261854,90.21627762329969
Malaysia,2018-01-01,75.6,75.27134474103784,6.0,-0.9481178467553106,74.32322689428253
Mauritius,2018-01-01,74.9,75.27134474103784,6.0,1.6099884556545998,76.88133319669244
Mayotte,2018-01-01,77.2,75.27134474103784,6.0,2.3757296073506016,77.64707434838844
Mexico,2018-01-01,74.0,75.27134474103784,6.0,1.4944824403188033,76.76582718135664
Micronesia (country),2018-01-01,71.3,75.27134474103784,6.0,-2.1610109210924007,73.11033381994544
Moldova,2018-01-01,70.5,75.27134474103784,6.0,-6.083171814799427,69.18817292623841
Montserrat,2018-01-01,75.2,75.27134474103784,6.0,-0.5672701282390336,74.7040746127988
New Caledonia,2018-01-01,79.9,75.27134474103784,6.0,6.900780836858801,82.17212557789664
Niue,2018-01-01,70.6,75.27134474103784,6.0,-9.422734687806908,65.84861005323093
North Korea,2018-01-01,73.0,75.27134474103784,6.0,-16.51538077453351,58.755963966504325
North Macedonia,2018-01-01,77.3,75.27134474103784,6.0,-1.4186656011558556,73.85267913988199
Palestine,2018-01-01,74.8,75.27134474103784,6.0,3.509091349059454,78.7804360900973
Panama,2018-01-01,77.9,75.27134474103784,6.0,3.0726074403188006,78.34395218135664
Paraguay,2018-01-01,73.6,75.27134474103784,6.0,0.25894663160081244,75.53029137263864
Peru,2018-01-01,76.0,75.27134474103784,6.0,5.643969436994791,80.91531417803263
Philippines,2018-01-01,71.7,75.27134474103784,6.0,-0.5473062013673831,74.72403853967046
Qatar,2018-01-01,80.9,75.27134474103784,6.0,2.8147726306942635,78.0861173717321
Reunion,2018-01-01,81.8,75.27134474103784,6.0,6.636319242464303,81.90766398350215
Russia,2018-01-01,73.5,75.27134474103784,6.0,-9.254489192226336,66.0168555488115
Saint Kitts and Nevis,2018-01-01,71.5,75.27134474103784,6.0,0.45864515656870797,75.72998989760654
Saint Lucia,2018-01-01,73.4,75.27134474103784,6.0,-4.05353920355821,71.21780553747962
Saint Vincent and the Grenadines,2018-01-01,74.1,75.27134474103784,6.0,-3.9254404085140218,71.34590433252382
Samoa,2018-01-01,72.6,75.27134474103784,6.0,-1.1183771105613118,74.15296763047652
Saudi Arabia,2018-01-01,77.2,75.27134474103784,6.0,5.863853332514918,81.13519807355276
Seychelles,2018-01-01,74.0,75.27134474103784,6.0,0.31632320861977403,75.58766794965761
South Korea,2018-01-01,83.3,75.27134474103784,6.0,3.9441266667296233,79.21547140776747
Sri Lanka,2018-01-01,75.7,75.27134474103784,6.0,-3.465859073997132,71.8054856670407
Suriname,2018-01-01,72.6,75.27134474103784,6.0,-5.048928075659138,70.2224166653787
Syria,2018-01-01,70.1,75.27134474103784,6.0,-1.2512360004155045,74.02010874062233
Thailand,2018-01-01,78.7,75.27134474103784,6.0,3.5111055894462444,78.78245033048408
Tokelau,2018-01-01,75.0,75.27134474103784,6.0,2.9622557745335065,78.23360051557134
Tonga,2018-01-01,70.8,75.27134474103784,6.0,-3.9959409467779725,71.27540379425986
Trinidad and Tobago,2018-01-01,73.8,75.27134474103784,6.0,-2.474226717723056,72.79711802331478
Tunisia,2018-01-01,76.0,75.27134474103784,6.0,3.6447704587519762,78.91611519978981
Turkey,2018-01-01,77.6,75.27134474103784,6.0,4.900831122044267,80.1721758630821
Turkmenistan,2018-01-01,68.8,75.27134474103784,6.0,-5.490541309397901,69.78080343163994
Turks and Caicos Islands,2018-01-01,76.4,75.27134474103784,6.0,4.006527276762103,79.27787201779994
United Arab Emirates,2018-01-01,79.6,75.27134474103784,6.0,2.7129219942207357,77.98426673525857
Uzbekistan,2018-01-01,71.1,75.27134474103784,6.0,-4.512967557792553,70.75837718324529
Vanuatu,2018-01-01,69.8,75.27134474103784,6.0,-2.050126657286399,73.22121808375144
Venezuela,2018-01-01,72.0,75.27134474103784,6.0,-2.7899636199667617,72.48138112107108
Vietnam,2018-01-01,74.0,75.27134474103784,6.0,3.4379083015411336,78.70925304257896
Wallis and Futuna,2018-01-01,77.9,75.27134474103784,6.0,11.78993765109163,87.06128239212947
Albania,2019-01-01,79.3,75.41036294793433,7.0,0.7971622708443471,76.20752521877868
Anguilla,2019-01-01,76.9,75.41036294793433,7.0,5.991722578441737,81.40208552637607
Armenia,2019-01-01,75.4,75.41036294793433,7.0,1.637341629208528,77.04770457714287
Azerbaijan,2019-01-01,73.1,75.41036294793433,7.0,-2.616795291292094,72.79356765664224
Bahamas,2019-01-01,71.2,75.41036294793433,7.0,0.2930264520535797,75.70338939998791
Bahrain,2019-01-01,80.0,75.41036294793433,7.0,-1.8162075290851476,73.59415541884918
Belize,2019-01-01,73.9,75.41036294793433,7.0,-5.819661389476472,69.59070155845785
Bosnia and Herzegovina,2019-01-01,77.2,75.41036294793433,7.0,0.3590959919795491,75.76945893991387
Brazil,2019-01-01,75.3,75.41036294793433,7.0,2.769524226599684,78.17988717453402
British Virgin Islands,2019-01-01,75.9,75.41036294793433,7.0,-2.504261689141548,72.90610125879279
Brunei,2019-01-01,74.7,75.41036294793433,7.0,0.12939609774369282,75.53975904567803
Cape Verde,2019-01-01,76.0,75.41036294793433,7.0,4.806168748898285,80.21653169683262
Cayman Islands,2019-01-01,75.1,75.41036294793433,7.0,1.1035367640578109,76.51389971199214
Chile,2019-01-01,80.3,75.41036294793433,7.0,8.284449089987657,83.69481203792199
China,2019-01-01,78.0,75.41036294793433,7.0,4.064324156090246,79.47468710402458
Colombia,2019-01-01,76.8,75.41036294793433,7.0,0.6453290256478026,76.05569197358213
Cook Islands,2019-01-01,74.6,75.41036294793433,7.0,-6.969872917768382,68.44049003016595
Dominica,2019-01-01,73.6,75.41036294793433,7.0,-8.74899055834656,66.66137238958777
Dominican Republic,2019-01-01,73.6,75.41036294793433,7.0,0.4704474594570769,75.88081040739141
Ecuador,2019-01-01,77.3,75.41036294793433,7.0,6.6442796470121595,82.05464259494649
Falkland Islands,2019-01-01,78.7,75.41036294793433,7.0,17.070244744844,92.48060769277834
Fiji,2019-01-01,67.9,75.41036294793433,7.0,-8.399870824519656,67.01049212341468
French Guiana,2019-01-01,76.9,75.41036294793433,7.0,1.845363729508195,77.25572667744252
French Polynesia,2019-01-01,83.0,75.41036294793433,7.0,12.945996661819148,88.35635960975348
Georgia,2019-01-01,73.5,75.41036294793433,7.0,-1.879791611581183,73.53057133635315
Greenland,2019-01-01,72.2,75.41036294793433,7.0,-5.9828852128503485,69.42747773508398
Grenada,2019-01-01,74.9,75.41036294793433,7.0,-0.14192088621541288,75.26844206171891
Guadeloupe,2019-01-01,82.8,75.41036294793433,7.0,7.443267726511548,82.85363067444588
Guam,2019-01-01,77.7,75.41036294793433,7.0,5.3604935109289595,80.77085645886329
Guyana,2019-01-01,69.1,75.41036294793433,7.0,-8.121473702185797,67.28888924574854
Jamaica,2019-01-01,71.8,75.41036294793433,7.0,-3.9779231116693143,71.43243983626502
Jordan,2019-01-01,76.0,75.41036294793433,7.0,-2.6580592830072316,72.7523036649271
Kazakhstan,2019-01-01,71.6,75.41036294793433,7.0,-6.772075235765913,68.63828771216842
Kosovo,2019-01-01,79.0,75.41036294793433,7.0,6.574805272783355,81.98516822071768
Kuwait,2019-01-01,79.7,75.41036294793433,7.0,2.019334732504843,77.42969768043918
Kyrgyzstan,2019-01-01,71.2,75.41036294793433,7.0,-4.420240338004588,70.99012260992974
Lebanon,2019-01-01,79.2,75.41036294793433,7.0,16.113200412039486,91.52356335997382
Malaysia,2019-01-01,75.8,75.41036294793433,7.0,-1.133686155913981,74.27667679202035
Mauritius,2019-01-01,75.1,75.41036294793433,7.0,1.7529649766437472,77.16332792457808
Mayotte,2019-01-01,77.2,75.41036294793433,7.0,2.2501815066983895,77.66054445463271
Mexico,2019-01-01,74.2,75.41036294793433,7.0,1.5123388749338966,76.92270182286823
Micronesia (country),2019-01-01,71.1,75.41036294793433,7.0,-2.139178730389573,73.27118421754476
Moldova,2019-01-01,70.9,75.41036294793433,7.0,-6.1335390776485115,69.27682387028582
Montserrat,2019-01-01,75.4,75.41036294793433,7.0,-0.7906985391327404,74.6196644088016
New Caledonia,2019-01-01,80.4,75.41036294793433,7.0,7.2246080667195445,82.63497101465387
Niue,2019-01-01,70.7,75.41036294793433,7.0,-9.758509331482465,65.65185361645186
North Korea,2019-01-01,73.2,75.41036294793433,7.0,-17.49120697823022,57.91915596970411
North Macedonia,2019-01-01,77.3,75.41036294793433,7.0,-1.64602255200071,73.76434039593362
Palestine,2019-01-01,75.2,75.41036294793433,7.0,3.846561838974087,79.25692478690841
Panama,2019-01-01,77.8,75.41036294793433,7.0,3.15039358584523,78.56075653377957
Paraguay,2019-01-01,73.6,75.41036294793433,7.0,0.5056559029613918,75.91601885089572
Peru,2019-01-01,76.2,75.41036294793433,7.0,6.201060120306719,81.61142306824105
Philippines,2019-01-01,71.9,75.41036294793433,7.0,-0.29910017847700043,75.11126276945733
Qatar,2019-01-01,81.0,75.41036294793433,7.0,2.7261884695046685,78.136551417439
Reunion,2019-01-01,82.1,75.41036294793433,7.0,6.770536697955224,82.18089964588955
Russia,2019-01-01,73.9,75.41036294793433,7.0,-9.475015699365413,65.93534724856892
Saint Kitts and Nevis,2019-01-01,71.6,75.41036294793433,7.0,0.7346115921910794,76.14497454012542
Saint Lucia,2019-01-01,73.4,75.41036294793433,7.0,-4.353135741671075,71.05722720626326
Saint Vincent and the Grenadines,2019-01-01,72.8,75.41036294793433,7.0,-4.32470171205712,71.08566123587721
Samoa,2019-01-01,72.2,75.41036294793433,7.0,-1.0936285364886373,74.3167344114457
Saudi Arabia,2019-01-01,77.3,75.41036294793433,7.0,6.166919784505549,81.57728273243988
Seychelles,2019-01-01,74.2,75.41036294793433,7.0,0.4308729398025697,75.8412358877369
South Korea,2019-01-01,83.7,75.41036294793433,7.0,3.78885648025736,79.1992194281917
Sri Lanka,2019-01-01,76.0,75.41036294793433,7.0,-3.67570702229861,71.73465592563572
Suriname,2019-01-01,72.2,75.41036294793433,7.0,-4.965710657941125,70.4446522899932
Syria,2019-01-01,71.8,75.41036294793433,7.0,-1.3683635752688206,74.04199937266552
Thailand,2019-01-01,79.0,75.41036294793433,7.0,3.6426375484752276,79.05300049640955
Tokelau,2019-01-01,75.1,75.41036294793433,7.0,3.234991682090606,78.64535463002494
Tonga,2019-01-01,70.9,75.41036294793433,7.0,-4.037871000793231,71.3724919471411
Trinidad and Tobago,2019-01-01,74.2,75.41036294793433,7.0,-2.480173354045485,72.93018959388884
Tunisia,2019-01-01,76.0,75.41036294793433,7.0,3.6994422593865632,79.10980520732089
Turkey,2019-01-01,77.8,75.41036294793433,7.0,5.26773504979728,80.67809799773161
Turkmenistan,2019-01-01,69.0,75.41036294793433,7.0,-5.384667228538694,70.02569571939564
Turks and Caicos Islands,2019-01-01,75.3,75.41036294793433,7.0,4.13089387228979,79.54125682022412
United Arab Emirates,2019-01-01,79.7,75.41036294793433,7.0,2.575072988277796,77.98543593621213
Uzbekistan,2019-01-01,71.3,75.41036294793433,7.0,-4.394907621628768,71.01545532630556
Vanuatu,2019-01-01,69.9,75.41036294793433,7.0,-1.9688940485633761,73.44146889937096
Venezuela,2019-01-01,72.2,75.41036294793433,7.0,-3.0311103582760457,72.37925258965828
Vietnam,2019-01-01,74.1,75.41036294793433,7.0,3.704670423497266,79.1150333714316
Wallis and Futuna,2019-01-01,79.6,75.41036294793433,7.0,12.489543947206059,87.89990689514039
Albania,2020-01-01,77.0,75.54586476474073,8.0,0.5104808806124241,76.05634564535315
Anguilla,2020-01-01,76.9,75.54586476474073,8.0,6.185388651758954,81.73125341649968
Armenia,2020-01-01,72.2,75.54586476474073,8.0,1.9264500075545783,77.4723147722953
Azerbaijan,2020-01-01,66.9,75.54586476474073,8.0,-2.293120766286428,73.25274399845429
Bahamas,2020-01-01,72.7,75.54586476474073,8.0,0.4012302951323221,75.94709505987305
Bahrain,2020-01-01,79.2,75.54586476474073,8.0,-2.3645433570043686,73.18132140773636
Belize,2020-01-01,72.9,75.54586476474073,8.0,-6.10577311702048,69.44009164772025
Bosnia and Herzegovina,2020-01-01,76.2,75.54586476474073,8.0,0.2715873750346214,75.81745213977536
Brazil,2020-01-01,74.0,75.54586476474073,8.0,3.1157876595905436,78.66165242433127
British Virgin Islands,2020-01-01,75.8,75.54586476474073,8.0,-2.882629655511068,72.66323510922966
Brunei,2020-01-01,74.8,75.54586476474073,8.0,-0.012133760167214347,75.53373100457351
Cape Verde,2020-01-01,74.8,75.54586476474073,8.0,5.333337897559865,80.8792026623006
Cayman Islands,2020-01-01,75.1,75.54586476474073,8.0,1.066952639067254,76.61281740380798
Chile,2020-01-01,79.4,75.54586476474073,8.0,8.541492753896904,84.08735751863763
China,2020-01-01,78.1,75.54586476474073,8.0,4.262061991639589,79.80792675638031
Colombia,2020-01-01,74.8,75.54586476474073,8.0,0.6956134635239577,76.24147822826468
Cook Islands,2020-01-01,74.7,75.54586476474073,8.0,-7.415120652967696,68.13074411177303
Dominica,2020-01-01,73.6,75.54586476474073,8.0,-9.395280747148153,66.15058401759258
Dominican Republic,2020-01-01,72.9,75.54586476474073,8.0,0.6388933481906776,76.1847581129314
Ecuador,2020-01-01,72.2,75.54586476474073,8.0,7.059096818261941,82.60496158300266
Falkland Islands,2020-01-01,78.4,75.54586476474073,8.0,18.580919487043897,94.12678425178463
Fiji,2020-01-01,67.9,75.54586476474073,8.0,-8.555779727279596,66.99008503746113
French Guiana,2020-01-01,77.0,75.54586476474073,8.0,1.8540805759109547,77.39994534065168
French Polynesia,2020-01-01,82.2,75.54586476474073,8.0,13.423720285311378,88.9695850500521
Georgia,2020-01-01,72.8,75.54586476474073,8.0,-1.8224353768477357,73.72342938789299
Greenland,2020-01-01,72.3,75.54586476474073,8.0,-6.096719580217073,69.44914518452366
Grenada,2020-01-01,74.9,75.54586476474073,8.0,-0.19704788975347576,75.34881687498725
Guadeloupe,2020-01-01,82.4,75.54586476474073,8.0,7.550304229306743,83.09616899404747
Guam,2020-01-01,76.6,75.54586476474073,8.0,5.539886146155974,81.0857509108967
Guyana,2020-01-01,68.5,75.54586476474073,8.0,-8.106891824683341,67.43897294005738
Jamaica,2020-01-01,71.9,75.54586476474073,8.0,-4.179321378207554,71.36654338653318
Jordan,2020-01-01,75.2,75.54586476474073,8.0,-2.9196666225982764,72.62619814214246
Kazakhstan,2020-01-01,70.0,75.54586476474073,8.0,-6.697651311979053,68.84821345276167
Kosovo,2020-01-01,76.6,75.54586476474073,8.0,6.937354416912184,82.48321918165291
Kuwait,2020-01-01,76.9,75.54586476474073,8.0,1.7958360089144052,77.34170077365513
Kyrgyzstan,2020-01-01,69.6,75.54586476474073,8.0,-4.243645180176781,71.30221958456394
Lebanon,2020-01-01,77.8,75.54586476474073,8.0,17.315900978318357,92.86176574305908
Malaysia,2020-01-01,75.9,75.54586476474073,8.0,-1.3250763327541524,74.22078843198658
Mauritius,2020-01-01,74.3,75.54586476474073,8.0,1.8994379705874893,77.44530273532821
Mayotte,2020-01-01,75.4,75.54586476474073,8.0,2.1176076842688323,77.66347244900956
Mexico,2020-01-01,70.1,75.54586476474073,8.0,1.528475579814157,77.07434034455488
Micronesia (country),2020-01-01,70.7,75.54586476474073,8.0,-2.115674340862742,73.43019042387799
Moldova,2020-01-01,70.2,75.54586476474073,8.0,-6.179564069149607,69.36630069559112
Montserrat,2020-01-01,75.3,75.54586476474073,8.0,-1.0212039800055481,74.52466078473518
New Caledonia,2020-01-01,80.8,75.54586476474073,8.0,7.5547104391730215,83.10057520391375
Niue,2020-01-01,70.8,75.54586476474073,8.0,-10.098002914809502,65.44786184993123
North Korea,2020-01-01,73.3,75.54586476474073,8.0,-18.49450451386267,57.05136025087806
North Macedonia,2020-01-01,75.2,75.54586476474073,8.0,-1.8801501787917763,73.66571458594895
Palestine,2020-01-01,74.4,75.54586476474073,8.0,4.1894608861524505,79.73532565089317
Panama,2020-01-01,76.7,75.54586476474073,8.0,3.231503393266348,78.77736815800708
Paraguay,2020-01-01,73.2,75.54586476474073,8.0,0.7629358049406907,76.30880056968142
Peru,2020-01-01,73.7,75.54586476474073,8.0,6.770211182040246,82.31607594678097
Philippines,2020-01-01,72.1,75.54586476474073,8.0,-0.041134226033093135,75.50473053870763
Qatar,2020-01-01,79.1,75.54586476474073,8.0,2.6348434627684996,78.18070822750923
Reunion,2020-01-01,82.1,75.54586476474073,8.0,6.9051199604643525,82.45098472520507
Russia,2020-01-01,71.3,75.54586476474073,8.0,-9.692454389212058,65.85341037552867
Saint Kitts and Nevis,2020-01-01,71.6,75.54586476474073,8.0,1.0202917642466818,76.5661565289874
Saint Lucia,2020-01-01,73.4,75.54586476474073,8.0,-4.660395262018085,70.88546950272264
Saint Vincent and the Grenadines,2020-01-01,72.1,75.54586476474073,8.0,-4.7338654591926765,70.81199930554806
Samoa,2020-01-01,72.8,75.54586476474073,8.0,-1.068525565964098,74.47733919877663
Saudi Arabia,2020-01-01,76.2,75.54586476474073,8.0,6.471278581501341,82.01714334624207
Seychelles,2020-01-01,73.5,75.54586476474073,8.0,0.5481093085039366,76.09397407324467
South Korea,2020-01-01,83.6,75.54586476474073,8.0,3.6225915048727053,79.16845626961343
Sri Lanka,2020-01-01,76.4,75.54586476474073,8.0,-3.888369563848811,71.65749520089192
Suriname,2020-01-01,72.6,75.54586476474073,8.0,-4.876807591095666,70.66905717364506
Syria,2020-01-01,72.1,75.54586476474073,8.0,-1.490745794616105,74.05511897012462
Thailand,2020-01-01,79.3,75.54586476474073,8.0,3.773464059076823,79.31932882381756
Tokelau,2020-01-01,75.2,75.54586476474073,8.0,3.516542803001689,79.06240756774241
Tonga,2020-01-01,70.9,75.54586476474073,8.0,-4.077546995794616,71.46831776894611
Trinidad and Tobago,2020-01-01,74.4,75.54586476474073,8.0,-2.481941873788127,73.0639228909526
Tunisia,2020-01-01,75.3,75.54586476474073,8.0,3.7474564667220616,79.29332123146278
Turkey,2020-01-01,75.8,75.54586476474073,8.0,5.641478274281682,81.18734303902241
Turkmenistan,2020-01-01,68.7,75.54586476474073,8.0,-5.273538031024151,70.27232673371658
Turks and Caicos Islands,2020-01-01,75.0,75.54586476474073,8.0,4.256539592304396,79.80240435704512
United Arab Emirates,2020-01-01,78.9,75.54586476474073,8.0,2.4273892938984076,77.97325405863913
Uzbekistan,2020-01-01,70.3,75.54586476474073,8.0,-4.269405045201584,71.27645971953915
Vanuatu,2020-01-01,70.3,75.54586476474073,8.0,-1.887488195965859,73.65837656877487
Venezuela,2020-01-01,71.1,75.54586476474073,8.0,-3.2776423723905244,72.2682223923502
Vietnam,2020-01-01,75.4,75.54586476474073,8.0,3.978368241796983,79.52423300653771
Wallis and Futuna,2020-01-01,78.8,75.54586476474073,8.0,13.200859491072997,88.74672425581372
Albania,2021-01-01,76.5,75.67793913663579,9.0,0.2129282503588401,75.89086738699463
Anguilla,2021-01-01,76.6,75.67793913663579,9.0,6.3843199932008705,82.06225912983666
Armenia,2021-01-01,72.0,75.67793913663579,9.0,2.227187523608067,77.90512666024385
Azerbaijan,2021-01-01,69.4,75.67793913663579,9.0,-1.957346358691554,73.72059277794423
Bahamas,2021-01-01,71.6,75.67793913663579,9.0,0.5166639910855828,76.19460312772136
Bahrain,2021-01-01,78.8,75.67793913663579,9.0,-2.9332708506459237,72.74466828598986
Belize,2021-01-01,70.5,75.67793913663579,9.0,-6.397566008158954,69.28037312847684
Bosnia and Herzegovina,2021-01-01,75.3,75.67793913663579,9.0,0.1828005779255082,75.86073971456129
Brazil,2021-01-01,72.8,75.67793913663579,9.0,3.469964399033016,79.1479035356688
British Virgin Islands,2021-01-01,74.5,75.67793913663579,9.0,-3.2711060852156826,72.40683305142011
Brunei,2021-01-01,74.6,75.67793913663579,9.0,-0.15780152224825056,75.52013761438754
Cape Verde,2021-01-01,74.1,75.67793913663579,9.0,5.872093846793076,81.55003298342886
Cayman Islands,2021-01-01,75.1,75.67793913663579,9.0,1.0301942471859107,76.70813338382169
Chile,2021-01-01,78.9,75.67793913663579,9.0,8.803134679307998,84.48107381594379
China,2021-01-01,78.2,75.67793913663579,9.0,4.460022569313281,80.13796170594907
Colombia,2021-01-01,72.8,75.67793913663579,9.0,0.7471580607388351,76.42509719737463
Cook Islands,2021-01-01,74.8,75.67793913663579,9.0,-7.873595319936544,67.80434381669924
