Country,Year,LE
Turks and Caicos Islands,1968,58.5
Turks and Caicos Islands,1969,57.2
Turks and Caicos Islands,1970,56.3
Turks and Caicos Islands,1971,56.3
Turks and Caicos Islands,1972,57.4
Turks and Caicos Islands,1973,60.2
Turks and Caicos Islands,1974,64.5
Turks and Caicos Islands,1975,68.0
Turks and Caicos Islands,1976,69.9
Turks and Caicos Islands,1977,70.6
Turks and Caicos Islands,1978,70.2
Turks and Caicos Islands,1979,69.4
Turks and Caicos Islands,1980,68.7
Turks and Caicos Islands,1981,68.4
Turks and Caicos Islands,1982,68.4
Turks and Caicos Islands,1983,68.6
Turks and Caicos Islands,1984,68.9
Turks and Caicos Islands,1985,69.2
Turks and Caicos Islands,1986,69.6
Turks and Caicos Islands,1987,70.2
Turks and Caicos Islands,1988,70.4
Turks and Caicos Islands,1989,69.9
Turks and Caicos Islands,1990,69.0
Turks and Caicos Islands,1991,68.9
Turks and Caicos Islands,1992,69.6
Turks and Caicos Islands,1993,69.6
Turks and Caicos Islands,1994,68.4
Turks and Caicos Islands,1995,68.3
Turks and Caicos Islands,1996,71.3
Turks and Caicos Islands,1997,72.4
Turks and Caicos Islands,1998,74.0
Turks and Caicos Islands,1999,74.0
Turks and Caicos Islands,2000,73.6
Turks and Caicos Islands,2001,74.1
Turks and Caicos Islands,2002,75.5
Turks and Caicos Islands,2003,75.4
Turks and Caicos Islands,2004,76.8
Turks and Caicos Islands,2005,77.1
Turks and Caicos Islands,2006,76.8
Turks and Caicos Islands,2007,75.9
Turks and Caicos Islands,2008,76.6
Turks and Caicos Islands,2009,77.2
Turks and Caicos Islands,2010,76.2
Turks and Caicos Islands,2011,76.2
Turks and Caicos Islands,2012,77.0
Turks and Caicos Islands,2013,77.0
Turks and Caicos Islands,2014,77.1
Turks and Caicos Islands,2015,76.9
Turks and Caicos Islands,2016,76.9
Turks and Caicos Islands,2017,76.7
Turks and Caicos Islands,2018,76.4
Turks and Caicos Islands,2019,75.3
Turks and Caicos Islands,2020,75.0
Turks and Caicos Islands,2021,74.6
United Arab Emirates,1950,41.1
United Arab Emirates,1951,41.3
United Arab Emirates,1952,42.2
United Arab Emirates,1953,42.8
United Arab Emirates,1954,43.6
United Arab Emirates,1955,44.4
United Arab Emirates,1956,45.2
United Arab Emirates,1957,46.0
United Arab Emirates,1958,47.0
United Arab Emirates,1959,47.9
United Arab Emirates,1960,48.8
United Arab Emirates,1961,49.7
United Arab Emirates,1962,50.7
United Arab Emirates,1963,51.6
United Arab Emirates,1964,52.8
United Arab Emirates,1965,54.0
United Arab Emirates,1966,55.2
United Arab Emirates,1967,56.3
United Arab Emirates,1968,57.5
United Arab Emirates,1969,58.8
United Arab Emirates,1970,60.0
United Arab Emirates,1971,61.2
United Arab Emirates,1972,62.3
United Arab Emirates,1973,63.4
United Arab Emirates,1974,64.3
United Arab Emirates,1975,65.1
United Arab Emirates,1976,65.8
United Arab Emirates,1977,66.5
United Arab Emirates,1978,67.2
United Arab Emirates,1979,67.8
United Arab Emirates,1980,68.5
United Arab Emirates,1981,69.1
United Arab Emirates,1982,69.7
United Arab Emirates,1983,69.9
United Arab Emirates,1984,70.5
United Arab Emirates,1985,70.7
United Arab Emirates,1986,71.0
United Arab Emirates,1987,71.5
United Arab Emirates,1988,71.6
United Arab Emirates,1989,71.8
United Arab Emirates,1990,71.9
United Arab Emirates,1991,72.2
United Arab Emirates,1992,72.3
United Arab Emirates,1993,72.5
United Arab Emirates,1994,72.6
United Arab Emirates,1995,72.7
United Arab Emirates,1996,72.8
United Arab Emirates,1997,72.9
United Arab Emirates,1998,73.1
United Arab Emirates,1999,73.7
United Arab Emirates,2000,74.4
United Arab Emirates,2001,74.6
United Arab Emirates,2002,74.9
United Arab Emirates,2003,76.2
United Arab Emirates,2004,76.5
United Arab Emirates,2005,76.7
United Arab Emirates,2006,76.9
United Arab Emirates,2007,77.1
United Arab Emirates,2008,77.5
United Arab Emirates,2009,78.0
United Arab Emirates,2010,78.3
United Arab Emirates,2011,78.5
United Arab Emirates,2012,78.7
United Arab Emirates,2013,78.9
United Arab Emirates,2014,79.0
United Arab Emirates,2015,79.2
United Arab Emirates,2016,79.3
United Arab Emirates,2017,79.5
United Arab Emirates,2018,79.6
United Arab Emirates,2019,79.7
United Arab Emirates,2020,78.9
United Arab Emirates,2021,78.7
Uzbekistan,1950,54.8
Uzbekistan,1951,55.0
Uzbekistan,1952,55.1
Uzbekistan,1953,55.4
Uzbekistan,1954,55.6
Uzbekistan,1955,55.9
Uzbekistan,1956,56.2
Uzbekistan,1957,56.4
Uzbekistan,1958,56.8
Uzbekistan,1959,57.3
Uzbekistan,1960,57.5
Uzbekistan,1961,57.8
Uzbekistan,1962,58.1
Uzbekistan,1963,58.4
Uzbekistan,1964,58.8
Uzbekistan,1965,59.2
Uzbekistan,1966,59.5
Uzbekistan,1967,59.8
Uzbekistan,1968,60.2
Uzbekistan,1969,60.7
Uzbekistan,1970,60.9
Uzbekistan,1971,61.3
Uzbekistan,1972,61.6
Uzbekistan,1973,61.7
Uzbekistan,1974,62.0
Uzbekistan,1975,62.2
Uzbekistan,1976,62.5
Uzbekistan,1977,62.3
Uzbekistan,1978,62.6
Uzbekistan,1979,62.7
Uzbekistan,1980,63.0
Uzbekistan,1981,63.3
Uzbekistan,1982,63.6
Uzbekistan,1983,63.8
Uzbekistan,1984,64.0
Uzbekistan,1985,64.3
Uzbekistan,1986,64.7
Uzbekistan,1987,65.0
Uzbekistan,1988,65.1
Uzbekistan,1989,65.3
Uzbekistan,1990,65.3
Uzbekistan,1991,65.1
Uzbekistan,1992,65.1
Uzbekistan,1993,64.8
Uzbekistan,1994,64.7
Uzbekistan,1995,64.6
Uzbekistan,1996,64.7
Uzbekistan,1997,64.8
Uzbekistan,1998,65.0
Uzbekistan,1999,65.4
Uzbekistan,2000,65.7
Uzbekistan,2001,66.1
Uzbekistan,2002,66.6
Uzbekistan,2003,67.0
Uzbekistan,2004,67.4
Uzbekistan,2005,67.5
Uzbekistan,2006,67.9
Uzbekistan,2007,68.3
Uzbekistan,2008,68.8
Uzbekistan,2009,68.9
Uzbekistan,2010,69.2
Uzbekistan,2011,69.6
Uzbekistan,2012,69.9
Uzbekistan,2013,70.0
Uzbekistan,2014,70.2
Uzbekistan,2015,70.5
Uzbekistan,2016,70.8
Uzbekistan,2017,71.0
Uzbekistan,2018,71.1
Uzbekistan,2019,71.3
Uzbekistan,2020,70.3
Uzbekistan,2021,70.9
Vanuatu,1950,44.5
Vanuatu,1951,42.3
Vanuatu,1952,45.4
Vanuatu,1953,46.0
Vanuatu,1954,46.5
Vanuatu,1955,47.1
Vanuatu,1956,47.6
Vanuatu,1957,48.1
Vanuatu,1958,48.6
Vanuatu,1959,49.1
Vanuatu,1960,49.6
Vanuatu,1961,50.2
Vanuatu,1962,50.7
Vanuatu,1963,51.2
Vanuatu,1964,51.7
Vanuatu,1965,52.3
Vanuatu,1966,52.9
Vanuatu,1967,53.4
Vanuatu,1968,54.0
Vanuatu,1969,54.6
Vanuatu,1970,55.2
Vanuatu,1971,55.8
Vanuatu,1972,56.3
Vanuatu,1973,57.0
Vanuatu,1974,57.5
Vanuatu,1975,58.1
Vanuatu,1976,58.7
Vanuatu,1977,59.2
Vanuatu,1978,59.8
Vanuatu,1979,60.4
Vanuatu,1980,61.1
Vanuatu,1981,61.8
Vanuatu,1982,62.5
Vanuatu,1983,63.2
Vanuatu,1984,63.9
Vanuatu,1985,64.2
Vanuatu,1986,65.1
Vanuatu,1987,64.6
Vanuatu,1988,66.0
Vanuatu,1989,66.1
Vanuatu,1990,66.7
Vanuatu,1991,67.2
Vanuatu,1992,67.4
Vanuatu,1993,67.5
Vanuatu,1994,67.7
Vanuatu,1995,67.9
Vanuatu,1996,68.6
Vanuatu,1997,68.7
Vanuatu,1998,68.8
Vanuatu,1999,68.2
Vanuatu,2000,69.0
Vanuatu,2001,69.0
Vanuatu,2002,69.2
Vanuatu,2003,69.3
Vanuatu,2004,69.3
Vanuatu,2005,69.4
Vanuatu,2006,69.5
Vanuatu,2007,69.5
Vanuatu,2008,69.6
Vanuatu,2009,69.7
Vanuatu,2010,69.6
Vanuatu,2011,69.6
Vanuatu,2012,69.5
Vanuatu,2013,69.5
Vanuatu,2014,69.5
Vanuatu,2015,69.5
Vanuatu,2016,69.6
Vanuatu,2017,69.7
Vanuatu,2018,69.8
Vanuatu,2019,69.9
Vanuatu,2020,70.3
Vanuatu,2021,70.4
Venezuela,1950,51.1
Venezuela,1951,51.7
Venezuela,1952,52.4
Venezuela,1953,53.1
Venezuela,1954,53.7
Venezuela,1955,54.8
Venezuela,1956,55.4
Venezuela,1957,55.8
Venezuela,1958,56.7
Venezuela,1959,57.7
Venezuela,1960,58.6
Venezuela,1961,59.4
Venezuela,1962,59.5
Venezuela,1963,60.2
Venezuela,1964,60.6
Venezuela,1965,61.2
Venezuela,1966,61.8
Venezuela,1967,62.3
Venezuela,1968,62.9
Venezuela,1969,63.2
Venezuela,1970,64.3
Venezuela,1971,64.9
Venezuela,1972,65.4
Venezuela,1973,65.9
Venezuela,1974,66.5
Venezuela,1975,67.1
Venezuela,1976,67.6
Venezuela,1977,68.0
Venezuela,1978,68.3
Venezuela,1979,68.6
Venezuela,1980,68.8
Venezuela,1981,69.4
Venezuela,1982,69.7
Venezuela,1983,70.2
Venezuela,1984,70.4
Venezuela,1985,70.6
Venezuela,1986,71.0
Venezuela,1987,71.0
Venezuela,1988,71.3
Venezuela,1989,71.3
Venezuela,1990,71.5
Venezuela,1991,71.8
Venezuela,1992,71.8
Venezuela,1993,71.9
Venezuela,1994,71.9
Venezuela,1995,72.1
Venezuela,1996,72.1
Venezuela,1997,72.7
Venezuela,1998,72.7
Venezuela,1999,72.3
Venezuela,2000,72.5
Venezuela,2001,71.2
Venezuela,2002,72.7
Venezuela,2003,71.9
Venezuela,2004,72.5
Venezuela,2005,72.8
Venezuela,2006,72.7
Venezuela,2007,73.1
Venezuela,2008,72.4
Venezuela,2009,72.6
Venezuela,2010,72.9
Venezuela,2011,72.9
Venezuela,2012,73.0
Venezuela,2013,73.2
Venezuela,2014,72.9
Venezuela,2015,73.0
Venezuela,2016,72.1
Venezuela,2017,71.9
Venezuela,2018,72.0
Venezuela,2019,72.2
Venezuela,2020,71.1
Venezuela,2021,70.6
Vietnam,1950,49.2
Vietnam,1951,49.8
Vietnam,1952,50.5
Vietnam,1953,51.1
Vietnam,1954,53.3
Vietnam,1955,56.3
Vietnam,1956,57.1
Vietnam,1957,57.6
Vietnam,1958,58.4
Vietnam,1959,59.0
Vietnam,1960,59.7
Vietnam,1961,60.3
Vietnam,1962,60.1
Vietnam,1963,58.7
Vietnam,1964,59.3
Vietnam,1965,58.7
Vietnam,1966,58.5
Vietnam,1967,58.2
Vietnam,1968,54.1
Vietnam,1969,56.2
Vietnam,1970,56.2
Vietnam,1971,56.7
Vietnam,1972,53.1
Vietnam,1973,56.8
Vietnam,1974,55.8
Vietnam,1975,62.9
Vietnam,1976,64.8
Vietnam,1977,65.0
Vietnam,1978,65.5
Vietnam,1979,66.0
Vietnam,1980,66.2
Vietnam,1981,66.6
Vietnam,1982,67.1
Vietnam,1983,67.1
Vietnam,1984,67.3
Vietnam,1985,67.6
Vietnam,1986,68.0
Vietnam,1987,68.4
Vietnam,1988,68.5
Vietnam,1989,69.1
Vietnam,1990,69.2
Vietnam,1991,69.8
Vietnam,1992,70.0
Vietnam,1993,70.6
Vietnam,1994,70.8
Vietnam,1995,71.4
Vietnam,1996,71.5
Vietnam,1997,71.8
Vietnam,1998,72.1
Vietnam,1999,72.3
Vietnam,2000,72.5
Vietnam,2001,72.6
Vietnam,2002,72.8
Vietnam,2003,73.0
Vietnam,2004,73.1
Vietnam,2005,73.3
Vietnam,2006,73.3
Vietnam,2007,73.4
Vietnam,2008,73.4
Vietnam,2009,73.5
Vietnam,2010,73.5
Vietnam,2011,73.7
Vietnam,2012,73.7
Vietnam,2013,73.8
Vietnam,2014,73.9
Vietnam,2015,73.9
Vietnam,2016,73.9
Vietnam,2017,74.0
Vietnam,2018,74.0
Vietnam,2019,74.1
Vietnam,2020,75.4
Vietnam,2021,73.6
Wallis and Futuna,1950,43.7
Wallis and Futuna,1951,43.9
Wallis and Futuna,1952,44.2
Wallis and Futuna,1953,44.6
Wallis and Futuna,1954,45.0
Wallis and Futuna,1955,45.3
Wallis and Futuna,1956,45.7
Wallis and Futuna,1957,46.1
Wallis and Futuna,1958,46.5
Wallis and Futuna,1959,46.9
Wallis and Futuna,1960,47.3
Wallis and Futuna,1961,47.7
Wallis and Futuna,1962,48.1
Wallis and Futuna,1963,48.6
Wallis and Futuna,1964,49.1
Wallis and Futuna,1965,49.6
Wallis and Futuna,1966,50.0
Wallis and Futuna,1967,50.5
Wallis and Futuna,1968,51.1
Wallis and Futuna,1969,51.6
Wallis and Futuna,1970,52.2
Wallis and Futuna,1971,52.8
Wallis and Futuna,1972,53.4
Wallis and Futuna,1973,54.1
Wallis and Futuna,1974,54.7
Wallis and Futuna,1975,55.4
Wallis and Futuna,1976,56.1
Wallis and Futuna,1977,56.9
Wallis and Futuna,1978,57.6
Wallis and Futuna,1979,58.4
Wallis and Futuna,1980,59.2
Wallis and Futuna,1981,60.1
Wallis and Futuna,1982,60.9
Wallis and Futuna,1983,61.8
Wallis and Futuna,1984,62.8
Wallis and Futuna,1985,63.7
Wallis and Futuna,1986,64.6
Wallis and Futuna,1987,65.8
Wallis and Futuna,1988,68.4
Wallis and Futuna,1989,69.1
Wallis and Futuna,1990,71.0
Wallis and Futuna,1991,70.3
Wallis and Futuna,1992,70.5
Wallis and Futuna,1993,69.9
Wallis and Futuna,1994,71.0
Wallis and Futuna,1995,71.1
Wallis and Futuna,1996,72.6
Wallis and Futuna,1997,72.7
Wallis and Futuna,1998,73.1
Wallis and Futuna,1999,74.3
Wallis and Futuna,2000,74.6
Wallis and Futuna,2001,75.5
Wallis and Futuna,2002,75.8
Wallis and Futuna,2003,75.9
Wallis and Futuna,2004,76.1
Wallis and Futuna,2005,75.4
Wallis and Futuna,2006,76.6
Wallis and Futuna,2007,77.2
Wallis and Futuna,2008,77.5
Wallis and Futuna,2009,77.2
Wallis and Futuna,2010,75.5
Wallis and Futuna,2011,77.6
Wallis and Futuna,2012,77.5
Wallis and Futuna,2013,76.8
Wallis and Futuna,2014,77.6
Wallis and Futuna,2015,78.0
Wallis and Futuna,2016,78.3
Wallis and Futuna,2017,77.5
Wallis and Futuna,2018,77.9
Wallis and Futuna,2019,79.6
Wallis and Futuna,2020,78.8
Wallis and Futuna,2021,78.4
