Country,ds,y_tst,yhat,level_1,adjustment_Forecasts_test,final_prediction
Netherlands,2018-01-01,81.8,81.50925145388003,6.0,1.8309881865226263,83.34023964040266
New Zealand,2018-01-01,82.4,81.50925145388003,6.0,3.992012682254286,85.50126413613431
Northern Mariana Islands,2018-01-01,76.8,81.50925145388003,6.0,0.21774547669411515,81.72699693057415
Norway,2018-01-01,82.8,81.50925145388003,6.0,2.8464118097000872,84.35566326358011
Poland,2018-01-01,77.6,81.50925145388003,6.0,-5.354570049860246,76.15468140401978
Portugal,2018-01-01,81.4,81.50925145388003,6.0,1.1360360636851228,82.64528751756515
Puerto Rico,2018-01-01,79.8,81.50925145388003,6.0,-2.952600900883886,78.55665055299615
Romania,2018-01-01,76.2,81.50925145388003,6.0,-8.06656767016696,73.44268378371306
Saint Barthlemy,2018-01-01,79.9,81.50925145388003,6.0,-0.1910480565838224,81.3182033972962
Saint Helena,2018-01-01,76.4,81.50925145388003,6.0,0.016187108106064052,81.52543856198609
Saint Martin (French part),2018-01-01,80.6,81.50925145388003,6.0,-0.8973967383092839,80.61185471557074
Saint Pierre and Miquelon,2018-01-01,77.1,81.50925145388003,6.0,-2.345606538490597,79.16364491538943
San Marino,2018-01-01,82.9,81.50925145388003,6.0,3.32273504192793,84.83198649580795
Serbia,2018-01-01,76.5,81.50925145388003,6.0,-6.424421366246131,75.08483008763389
Singapore,2018-01-01,83.5,81.50925145388003,6.0,0.6671746336027837,82.17642608748281
Sint Maarten (Dutch part),2018-01-01,75.1,81.50925145388003,6.0,-6.203978431668807,75.30527302221122
Slovakia,2018-01-01,77.3,81.50925145388003,6.0,-5.3196747280350545,76.18957672584497
Slovenia,2018-01-01,81.4,81.50925145388003,6.0,0.2437655813250723,81.7530170352051
Spain,2018-01-01,83.1,81.50925145388003,6.0,1.6624098171791148,83.17166127105914
Sweden,2018-01-01,82.5,81.50925145388003,6.0,3.165912546271815,84.67516400015184
Switzerland,2018-01-01,83.6,81.50925145388003,6.0,3.861664510463095,85.37091596434313
Taiwan,2018-01-01,80.5,81.50925145388003,6.0,-2.6064549180327914,78.90279653584723
Ukraine,2018-01-01,74.4,81.50925145388003,6.0,-13.843068198987686,67.66618325489235
United Kingdom,2018-01-01,81.1,81.50925145388003,6.0,2.293618503059607,83.80286995693963
United States,2018-01-01,79.0,81.50925145388003,6.0,-0.024255637606714675,81.48499581627331
United States Virgin Islands,2018-01-01,75.0,81.50925145388003,6.0,-5.950820380373201,75.55843107350682
Uruguay,2018-01-01,77.6,81.50925145388003,6.0,-0.9942863753116273,80.5149650785684
Vatican,2018-01-01,83.3,81.50925145388003,6.0,3.3287520302938702,84.8380034841739
American Samoa,2019-01-01,72.3,81.67654803841874,7.0,-8.529837607967577,73.14671043045117
Andorra,2019-01-01,83.0,81.67654803841874,7.0,3.481909924202362,85.1584579626211
Antigua and Barbuda,2019-01-01,78.7,81.67654803841874,7.0,-7.002353252247499,74.67419478617124
Argentina,2019-01-01,77.3,81.67654803841874,7.0,-1.4144351533580128,80.26211288506073
Aruba,2019-01-01,76.2,81.67654803841874,7.0,-7.335641966331748,74.340906072087
Australia,2019-01-01,83.1,81.67654803841874,7.0,5.398107262471353,87.0746553008901
Austria,2019-01-01,81.9,81.67654803841874,7.0,3.064561299136262,84.741109337555
Barbados,2019-01-01,77.3,81.67654803841874,7.0,-7.674504781420766,74.00204325699798
Belarus,2019-01-01,74.2,81.67654803841874,7.0,-14.97406244491451,66.70248559350424
Belgium,2019-01-01,81.8,81.67654803841874,7.0,2.0537849242023603,83.7303329626211
Bermuda,2019-01-01,81.0,81.67654803841874,7.0,-1.0217571170456585,80.65479092137309
Bonaire Sint Eustatius and Saba,2019-01-01,76.4,81.67654803841874,7.0,-6.97021307068571,74.70633496773303
Bulgaria,2019-01-01,75.1,81.67654803841874,7.0,-10.041783998766087,71.63476403965265
Canada,2019-01-01,82.4,81.67654803841874,7.0,2.744635774722367,84.42118381314111
Costa Rica,2019-01-01,79.4,81.67654803841874,7.0,-1.863278908866567,79.81326912955218
Croatia,2019-01-01,78.7,81.67654803841874,7.0,-4.096374823726422,77.58017321469232
Cuba,2019-01-01,77.6,81.67654803841874,7.0,-2.8315452582407903,78.84500278017795
Curacao,2019-01-01,76.1,81.67654803841874,7.0,-6.43124669487044,75.2453013435483
Cyprus,2019-01-01,81.4,81.67654803841874,7.0,0.03392109554027911,81.71046913395902
Czechia,2019-01-01,79.2,81.67654803841874,7.0,-0.6585817689053397,81.01796626951341
Denmark,2019-01-01,81.4,81.67654803841874,7.0,0.1038939934778762,81.78044203189663
Estonia,2019-01-01,78.7,81.67654803841874,7.0,-4.566714040190375,77.10983399822837
Faeroe Islands,2019-01-01,78.4,81.67654803841874,7.0,-7.19926681209237,74.47728122632637
Finland,2019-01-01,81.9,81.67654803841874,7.0,1.7274276176626135,83.40397565608136
France,2019-01-01,82.7,81.67654803841874,7.0,3.126203618015162,84.80275165643391
Germany,2019-01-01,81.6,81.67654803841874,7.0,2.4485237087960496,84.12507174721479
Gibraltar,2019-01-01,82.4,81.67654803841874,7.0,4.352507491627007,86.02905553004575
Greece,2019-01-01,81.2,81.67654803841874,7.0,0.6559960558787205,82.33254409429746
Guernsey,2019-01-01,82.4,81.67654803841874,7.0,5.590008593336863,87.2665566317556
Hong Kong,2019-01-01,85.3,81.67654803841874,7.0,2.7320338665609007,84.40858190497964
Hungary,2019-01-01,76.5,81.67654803841874,7.0,-6.318075202714613,75.35847283570413
Iceland,2019-01-01,82.4,81.67654803841874,7.0,3.8462508813678866,85.52279891978662
Ireland,2019-01-01,82.3,81.67654803841874,7.0,1.95608143839238,83.63262947681112
Isle of Man,2019-01-01,80.7,81.67654803841874,7.0,3.5804027851225126,85.25695082354126
Israel,2019-01-01,82.8,81.67654803841874,7.0,4.151017429049884,85.82756546746863
Italy,2019-01-01,83.6,81.67654803841874,7.0,4.041190728009869,85.71773876642861
Japan,2019-01-01,84.4,81.67654803841874,7.0,2.397804292261587,84.07435233068033
Jersey,2019-01-01,80.8,81.67654803841874,7.0,4.695207011281511,86.37175504970025
Latvia,2019-01-01,75.5,81.67654803841874,7.0,-7.78519907897056,73.89134895944818
Liechtenstein,2019-01-01,84.3,81.67654803841874,7.0,7.632217301251541,89.30876533967029
Lithuania,2019-01-01,76.2,81.67654803841874,7.0,-9.206512206945181,72.47003583147357
Luxembourg,2019-01-01,82.1,81.67654803841874,7.0,3.718959324872198,85.39550736329095
Macao,2019-01-01,85.0,81.67654803841874,7.0,5.3428735898113855,87.01942162823013
Malta,2019-01-01,83.2,81.67654803841874,7.0,2.8191521240965955,84.49570016251533
Martinique,2019-01-01,82.8,81.67654803841874,7.0,2.8761391679887147,84.55268720640746
Monaco,2019-01-01,86.5,81.67654803841874,7.0,8.68484928609201,90.36139732451076
Montenegro,2019-01-01,77.0,81.67654803841874,7.0,-7.634643817204312,74.04190422121444
Netherlands,2019-01-01,82.0,81.67654803841874,7.0,1.8880370835536766,83.56458512197241
New Zealand,2019-01-01,82.6,81.67654803841874,7.0,4.230866054115985,85.90741409253474
Northern Mariana Islands,2019-01-01,77.1,81.67654803841874,7.0,0.36692722104706554,82.04347525946581
Norway,2019-01-01,83.0,81.67654803841874,7.0,2.962818945002649,84.6393669834214
Poland,2019-01-01,77.9,81.67654803841874,7.0,-5.504319804336336,76.17222823408241
Portugal,2019-01-01,81.7,81.67654803841874,7.0,1.175104111581172,82.85165214999992
Puerto Rico,2019-01-01,79.1,81.67654803841874,7.0,-3.0997438524590164,78.57680418595973
Romania,2019-01-01,76.5,81.67654803841874,7.0,-8.196949365415128,73.47959867300362
Saint Barthlemy,2019-01-01,80.1,81.67654803841874,7.0,-0.24333190111052794,81.43321613730822
Saint Helena,2019-01-01,76.7,81.67654803841874,7.0,0.2247983870967718,81.90134642551551
Saint Martin (French part),2019-01-01,80.0,81.67654803841874,7.0,-0.9256450511193365,80.75090298729941
Saint Pierre and Miquelon,2019-01-01,77.1,81.67654803841874,7.0,-2.3961318967036864,79.28041614171505
San Marino,2019-01-01,83.0,81.67654803841874,7.0,3.317170148069805,84.99371818648855
Serbia,2019-01-01,76.7,81.67654803841874,7.0,-6.536305195663672,75.14024284275507
Singapore,2019-01-01,83.8,81.67654803841874,7.0,0.5340973691168731,82.21064540753562
Sint Maarten (Dutch part),2019-01-01,75.4,81.67654803841874,7.0,-6.447582848580998,75.22896518983775
Slovakia,2019-01-01,77.7,81.67654803841874,7.0,-5.404907566543276,76.27164047187547
Slovenia,2019-01-01,81.6,81.67654803841874,7.0,0.2949365415124259,81.97148457993117
Spain,2019-01-01,83.5,81.67654803841874,7.0,1.5824662876784719,83.25901432609722
Sweden,2019-01-01,83.1,81.67654803841874,7.0,3.2417928124449142,84.91834085086366
Switzerland,2019-01-01,83.8,81.67654803841874,7.0,3.940062026264763,85.61661006468351
Taiwan,2019-01-01,80.7,81.67654803841874,7.0,-2.8096432663493776,78.86690477206936
Ukraine,2019-01-01,74.5,81.67654803841874,7.0,-14.208664947999294,67.46788309041945
United Kingdom,2019-01-01,81.7,81.67654803841874,7.0,2.4279388110347258,84.10448684945347
United States,2019-01-01,79.1,81.67654803841874,7.0,0.009183302485450628,81.6857313409042
United States Virgin Islands,2019-01-01,75.1,81.67654803841874,7.0,-6.041065683941481,75.63548235447726
Uruguay,2019-01-01,77.5,81.67654803841874,7.0,-0.8899667283624186,80.78658131005632
Vatican,2019-01-01,83.6,81.67654803841874,7.0,3.4113051956636666,85.08785323408242
American Samoa,2020-01-01,72.4,81.83142623763224,8.0,-8.709283951549958,73.12214228608228
Andorra,2020-01-01,79.0,81.83142623763224,8.0,3.435609780665307,85.26703601829755
Antigua and Barbuda,2020-01-01,78.8,81.83142623763224,8.0,-7.415612802498062,74.41581343513418
Argentina,2020-01-01,75.9,81.83142623763224,8.0,-1.2814903301352287,80.54993590749702
Aruba,2020-01-01,75.7,81.83142623763224,8.0,-7.6491699403188065,74.18225629731344
Australia,2020-01-01,84.3,81.83142623763224,8.0,5.6215972904233045,87.45302352805555
Austria,2020-01-01,81.5,81.83142623763224,8.0,3.210672735514091,85.04209897314634
Barbados,2020-01-01,77.4,81.83142623763224,8.0,-8.061362405882505,73.77006383174974
Belarus,2020-01-01,72.5,81.83142623763224,8.0,-15.486661756188466,66.34476448144378
Belgium,2020-01-01,80.8,81.83142623763224,8.0,2.1546470121628745,83.98607324979511
Bermuda,2020-01-01,81.1,81.83142623763224,8.0,-1.2278993855606801,80.60352685207157
Bonaire Sint Eustatius and Saba,2020-01-01,75.9,81.83142623763224,8.0,-7.306818639671635,74.52460759796061
Bulgaria,2020-01-01,73.6,81.83142623763224,8.0,-10.386478872352752,71.44494736527949
Canada,2020-01-01,82.0,81.83142623763224,8.0,2.799588904837449,84.63101514246969
Costa Rica,2020-01-01,79.3,81.83142623763224,8.0,-2.1219466898340578,79.70947954779818
Croatia,2020-01-01,78.0,81.83142623763224,8.0,-4.210000692503336,77.6214255451289
Cuba,2020-01-01,77.6,81.83142623763224,8.0,-2.9919121905769193,78.83951404705532
Curacao,2020-01-01,76.1,81.83142623763224,8.0,-6.621201933972957,75.21022430365929
Cyprus,2020-01-01,81.4,81.83142623763224,8.0,0.013848492860921269,81.84527473049316
Czechia,2020-01-01,78.6,81.83142623763224,8.0,-0.5075681171463811,81.32385812048587
Denmark,2020-01-01,81.5,81.83142623763224,8.0,0.16113325023293257,81.99255948786518
Estonia,2020-01-01,78.3,81.83142623763224,8.0,-4.467164639520536,77.36426159811171
Faeroe Islands,2020-01-01,79.4,81.83142623763224,8.0,-7.707928848429906,74.12349738920234
Finland,2020-01-01,81.9,81.83142623763224,8.0,1.8008709803329057,83.63229721796515
France,2020-01-01,82.2,81.83142623763224,8.0,3.209305041424294,85.04073127905653
Germany,2020-01-01,81.1,81.83142623763224,8.0,2.5747122963410627,84.4061385339733
Gibraltar,2020-01-01,82.2,81.83142623763224,8.0,4.497965299287353,86.3293915369196
Greece,2020-01-01,80.9,81.83142623763224,8.0,0.5856478683488164,82.41707410598106
Guernsey,2020-01-01,82.2,81.83142623763224,8.0,5.822912417214377,87.65433865484663
Hong Kong,2020-01-01,85.2,81.83142623763224,8.0,2.62893939966256,84.4603656372948
Hungary,2020-01-01,75.7,81.83142623763224,8.0,-6.3615487522348975,75.46987748539735
Iceland,2020-01-01,82.6,81.83142623763224,8.0,3.9440992420236234,85.77552547965587
Ireland,2020-01-01,82.5,81.83142623763224,8.0,2.0939387071592197,83.92536494479147
Isle of Man,2020-01-01,80.6,81.83142623763224,8.0,3.9693686887764144,85.80079492640866
Israel,2020-01-01,82.4,81.83142623763224,8.0,4.319238687013674,86.15066492464592
Italy,2020-01-01,82.4,81.83142623763224,8.0,4.145181435874189,85.97660767350644
Japan,2020-01-01,84.7,81.83142623763224,8.0,2.2331463574324495,84.06457259506469
Jersey,2020-01-01,80.7,81.83142623763224,8.0,4.952182959381535,86.78360919701377
Latvia,2020-01-01,75.5,81.83142623763224,8.0,-7.7797194102389735,74.05170682739328
Liechtenstein,2020-01-01,82.8,81.83142623763224,8.0,8.000082470851904,89.83150870848415
Lithuania,2020-01-01,75.1,81.83142623763224,8.0,-9.422250132205185,72.40917610542706
Luxembourg,2020-01-01,81.4,81.83142623763224,8.0,3.937844048248592,85.76927028588084
Macao,2020-01-01,85.2,81.83142623763224,8.0,5.416649983631738,87.24807622126399
Malta,2020-01-01,83.4,81.83142623763224,8.0,2.9317065800407924,84.76313281767304
Martinique,2020-01-01,83.0,81.83142623763224,8.0,2.9348757271284995,84.76630196476074
Monaco,2020-01-01,86.5,81.83142623763224,8.0,9.022268389111325,90.85369462674356
Montenegro,2020-01-01,76.3,81.83142623763224,8.0,-8.016422087079157,73.81500415055308
Netherlands,2020-01-01,81.6,81.83142623763224,8.0,1.9491258719246565,83.7805521095569
New Zealand,2020-01-01,82.7,81.83142623763224,8.0,4.4772559870061155,86.30868222463836
Northern Mariana Islands,2020-01-01,77.2,81.83142623763224,8.0,0.5177611367127497,82.349187374345
Norway,2020-01-01,83.2,81.83142623763224,8.0,3.084918221651437,84.91634445928368
Poland,2020-01-01,76.9,81.83142623763224,8.0,-5.657176223212718,76.17425001441953
Portugal,2020-01-01,81.1,81.83142623763224,8.0,1.212484261287802,83.04391049892004
Puerto Rico,2020-01-01,78.0,81.83142623763224,8.0,-3.2501847724811763,78.58124146515107
Romania,2020-01-01,75.3,81.83142623763224,8.0,-8.32846503487699,73.50296120275526
Saint Barthlemy,2020-01-01,80.2,81.83142623763224,8.0,-0.30133432801994786,81.5300919096123
Saint Helena,2020-01-01,76.9,81.83142623763224,8.0,0.44033706026037756,82.27176329789262
Saint Martin (French part),2020-01-01,80.1,81.83142623763224,8.0,-0.9541244869179816,80.87730175071427
Saint Pierre and Miquelon,2020-01-01,77.1,81.83142623763224,8.0,-2.4496443051043824,79.38178193252786
San Marino,2020-01-01,79.6,81.83142623763224,8.0,3.311544030621239,85.14297026825348
Serbia,2020-01-01,75.4,81.83142623763224,8.0,-6.650787879932514,75.18063835769973
Singapore,2020-01-01,82.9,81.83142623763224,8.0,0.39308598373246895,82.2245122213647
Sint Maarten (Dutch part),2020-01-01,74.6,81.83142623763224,8.0,-6.696458160207499,75.13496807742474
Slovakia,2020-01-01,77.0,81.83142623763224,8.0,-5.489689569640655,76.34173666799158
Slovenia,2020-01-01,80.4,81.83142623763224,8.0,0.34564226536727727,82.17706850299952
Spain,2020-01-01,82.3,81.83142623763224,8.0,1.4993181989876807,83.33074443661992
Sweden,2020-01-01,82.4,81.83142623763224,8.0,3.32161271436126,85.15303895199351
Switzerland,2020-01-01,83.1,81.83142623763224,8.0,4.0210114955553875,85.85243773318763
Taiwan,2020-01-01,80.9,81.83142623763224,8.0,-3.0210426582055376,78.81038357942671
Ukraine,2020-01-01,72.6,81.83142623763224,8.0,-14.578611090126161,67.25281514750608
United Kingdom,2020-01-01,80.4,81.83142623763224,8.0,2.567253091083076,84.39867932871532
United States,2020-01-01,77.4,81.83142623763224,8.0,0.04511564805720614,81.87654188568945
United States Virgin Islands,2020-01-01,74.9,81.83142623763224,8.0,-6.1332543249981155,75.69817191263412
Uruguay,2020-01-01,78.4,81.83142623763224,8.0,-0.7815875953765965,81.04983864225565
Vatican,2020-01-01,83.0,81.83142623763224,8.0,3.4954228677192685,85.32684910535151
American Samoa,2021-01-01,72.5,81.97480786528324,9.0,-8.89185427211605,73.08295359316719
Andorra,2021-01-01,80.4,81.97480786528324,9.0,3.387580267432198,85.36238813271544
Antigua and Barbuda,2021-01-01,78.5,81.97480786528324,9.0,-7.841202689431154,74.13360517585208
Argentina,2021-01-01,75.4,81.97480786528324,9.0,-1.1454417541739077,80.82936611110934
Aruba,2021-01-01,74.6,81.97480786528324,9.0,-7.9712500944322775,74.00355777085096
Australia,2021-01-01,84.5,81.97480786528324,9.0,5.851095414368811,87.82590327965205
Austria,2021-01-01,81.6,81.97480786528324,9.0,3.3604158797310593,85.3352237450143
Barbados,2021-01-01,77.6,81.97480786528324,9.0,-8.459259084384682,73.51554878089856
Belarus,2021-01-01,72.4,81.97480786528324,9.0,-16.00805507290172,65.96675279238153
Belgium,2021-01-01,81.9,81.97480786528324,9.0,2.2588001435370524,84.2336080088203
Bermuda,2021-01-01,79.3,81.97480786528324,9.0,-1.4426276724333356,80.5321801928499
Bonaire Sint Eustatius and Saba,2021-01-01,75.1,81.97480786528324,9.0,-7.650591146030073,74.32421671925317
Bulgaria,2021-01-01,71.8,81.97480786528324,9.0,-10.737124159552772,71.23768370573046
Canada,2021-01-01,82.7,81.97480786528324,9.0,2.8566272569313274,84.83143512221457
Costa Rica,2021-01-01,77.0,81.97480786528324,9.0,-2.3920846868625887,79.58272317842065
Croatia,2021-01-01,77.6,81.97480786528324,9.0,-4.326628956712245,77.648178908571
Cuba,2021-01-01,73.7,81.97480786528324,9.0,-3.157764221500342,78.8170436437829
Curacao,2021-01-01,75.4,81.97480786528324,9.0,-6.815022286016472,75.15978557926677
Cyprus,2021-01-01,81.2,81.97480786528324,9.0,-0.009406398730829935,81.96540146655241
Czechia,2021-01-01,77.7,81.97480786528324,9.0,-0.3504409987157202,81.62436686656751
Denmark,2021-01-01,81.4,81.97480786528324,9.0,0.22279311777593058,82.19760098305917
Estonia,2021-01-01,77.1,81.97480786528324,9.0,-4.361001359824735,77.6138065054585
Faeroe Islands,2021-01-01,79.3,81.97480786528324,9.0,-8.228481717911915,73.74632614737132
Finland,2021-01-01,82.0,81.97480786528324,9.0,1.8762436730376988,83.85105153832093
France,2021-01-01,82.5,81.97480786528324,9.0,3.294595641006273,85.2694035062895
Germany,2021-01-01,80.6,81.97480786528324,9.0,2.7046611770038513,84.6794690422871
Gibraltar,2021-01-01,79.3,81.97480786528324,9.0,4.646362468837352,86.62117033412059
Greece,2021-01-01,80.1,81.97480786528324,9.0,0.513636964569008,82.48844482985224
Guernsey,2021-01-01,82.2,81.97480786528324,9.0,6.063048651507143,88.03785651679038
Hong Kong,2021-01-01,85.5,81.97480786528324,9.0,2.5199790360353536,84.49478690131859
Hungary,2021-01-01,74.5,81.97480786528324,9.0,-6.40325696910176,75.57155089618148
Iceland,2021-01-01,82.7,81.97480786528324,9.0,4.046152829190908,86.02096069447414
Ireland,2021-01-01,82.0,81.97480786528324,9.0,2.2361184558434632,84.2109263211267
Isle of Man,2021-01-01,80.5,81.97480786528324,9.0,4.367545516355671,86.34235338163892
Israel,2021-01-01,82.3,81.97480786528324,9.0,4.492010085366774,86.46681795065001
Italy,2021-01-01,82.9,81.97480786528324,9.0,4.251121855405301,86.22592972068854
Japan,2021-01-01,84.8,81.97480786528324,9.0,2.0616057263730445,84.03641359165628
Jersey,2021-01-01,80.7,81.97480786528324,9.0,5.216724899901795,87.19153276518503
Latvia,2021-01-01,73.6,81.97480786528324,9.0,-7.768451121855403,74.20635674342783
Liechtenstein,2021-01-01,83.3,81.97480786528324,9.0,8.372310568860012,90.34711843414325
Lithuania,2021-01-01,73.7,81.97480786528324,9.0,-9.639213945758105,72.33559391952514
Luxembourg,2021-01-01,82.6,81.97480786528324,9.0,4.162228979375988,86.13703684465922
Macao,2021-01-01,85.4,81.97480786528324,9.0,5.48833855858578,87.46314642386902
Malta,2021-01-01,83.8,81.97480786528324,9.0,3.0459620759990913,85.02076994128232
Martinique,2021-01-01,80.7,81.97480786528324,9.0,2.9901601571353,84.96496802241853
Monaco,2021-01-01,85.9,81.97480786528324,9.0,9.368029009594318,91.34283687487756
Montenegro,2021-01-01,76.3,81.97480786528324,9.0,-8.408052239933529,73.56675562534971
